customer_id_num,product_cat_num,review_score
17529,15,5
17529,15,5
17530,5,5
17531,9,4
17532,2,5
17533,5,5
17533,5,5
17534,22,5
17534,22,5
17535,3,5
17536,9,4
17537,17,1
17538,9,4
17539,5,5
17541,13,4
17542,7,5
17543,13,5
17544,25,2
17544,25,2
17545,18,2
17546,1,5
17547,8,5
17548,8,2
17549,9,5
17550,48,5
17551,12,4
17551,12,4
17552,2,1
17553,4,5
17554,41,4
17555,26,5
17556,5,5
17557,13,5
17558,5,3
17559,2,5
17561,12,4
17562,0,1
17563,18,3
17564,2,5
17565,7,4
17566,1,5
17567,4,5
17568,2,5
17569,18,2
17570,2,5
17571,1,4
17572,7,5
17573,33,5
17574,33,5
17575,7,4
17577,16,4
17578,45,5
17579,2,4
17580,4,5
17581,18,5
17582,43,5
17582,43,5
17583,13,5
17584,1,5
17585,18,5
17586,18,4
17587,26,1
17589,9,5
17590,1,5
17591,2,5
17592,0,5
17594,1,5
17595,9,4
17596,18,5
17596,18,5
17597,3,5
17599,23,5
17599,23,5
17600,1,5
17603,7,5
17604,18,5
17605,2,4
17606,5,4
17607,9,5
17608,1,5
17608,1,5
17610,2,4
17612,13,5
17613,25,3
17614,13,3
17615,5,5
17617,13,5
17618,16,5
17620,8,5
17621,14,4
17621,14,4
17622,3,5
17624,13,5
17626,17,4
17626,17,4
17627,2,5
17628,9,5
17629,13,5
17630,18,5
17631,4,2
17632,0,5
17633,9,5
17633,9,5
17633,9,5
17633,9,5
17633,9,5
17633,9,5
17633,9,5
17634,1,2
17635,5,4
17635,5,4
17636,18,5
17637,10,5
17638,26,5
17639,18,3
17639,18,3
17640,4,5
17641,6,1
17644,33,1
17644,33,1
17645,3,5
17646,9,4
17647,12,5
17649,18,5
17649,18,5
17650,34,1
17651,5,5
17652,43,2
17652,43,2
17653,51,5
17654,7,5
17655,5,5
17656,13,3
17656,13,3
17658,5,5
17659,31,5
17660,41,5
17661,25,5
17662,13,5
17662,13,5
17664,12,5
17665,14,5
17666,15,2
17667,14,4
17668,13,5
17669,18,4
17670,1,4
17673,17,5
17674,12,3
17675,5,5
17676,13,4
17677,8,5
17679,18,4
17679,18,5
17681,2,5
17682,13,1
17682,13,1
17683,12,5
17684,5,5
17684,14,5
17685,2,5
17686,41,5
